studio_id,game_id,game_name,game_type,session_id,player_id,session_start,session_end,duration_minutes,event_type,event_timestamp,device_type,region,client_version,level,score,kills,deaths,items_collected,match_outcome,retention_day1,retention_day7,monetized,in_game_currency_earned,in_game_currency_spent
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,ef0d00c5-a6c8-480b-8ea9-f54c74417441,player_1,2025-04-20T17:01:00.219440,2025-04-20T18:38:00.219440,97,match_start,2025-04-20T18:28:00.219440,Mobile,NA,1.0,,,21.0,6.0,,loss,1,0,1,2438,5
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,798ea55e-1a69-41ea-ad7b-4c2cddb54f8e,player_92,2025-04-18T09:01:00.219505,2025-04-18T09:30:00.219505,29,level_start,2025-04-18T09:14:00.219505,Console,EU,1.1,,,7.0,18.0,,draw,1,0,1,2956,3212
Studio_4,MPG_3,MultiPlayerGame_3,multiplayer,f2a1587f-7a24-4791-961b-42ef6740039a,player_13,2025-04-23T21:01:00.219553,2025-04-23T23:01:00.219553,120,purchase,2025-04-23T22:23:00.219553,Mobile,NA,1.2,,,22.0,5.0,,win,1,0,0,3742,3355
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,b2f47967-fce0-406b-9df9-00d786464d7f,player_23,2025-04-15T12:01:00.219600,2025-04-15T12:13:00.219600,12,login,2025-04-15T12:10:00.219600,PC,AS,1.2,,,4.0,22.0,,win,1,0,0,1840,1213
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,c99a6ddc-dad0-42af-bd68-c8b972bb2bf8,player_67,2025-04-29T13:01:00.219639,2025-04-29T13:28:00.219639,27,match_end,2025-04-29T13:26:00.219639,Mobile,AF,1.2,29.0,6775.0,,,50.0,,0,1,0,975,2955
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,d911fefc-6e2a-4f92-91cd-cdd480634192,player_6,2025-04-23T10:01:00.219790,2025-04-23T11:38:00.219790,97,level_complete,2025-04-23T11:16:00.219790,PC,NA,1.0,,,13.0,23.0,,draw,0,1,1,958,1638
Studio_4,SPG_4,SinglePlayerGame_4,singleplayer,f5418091-569a-41a2-a5fb-361880986860,player_33,2025-04-15T08:01:00.219880,2025-04-15T09:02:00.219880,61,match_end,2025-04-15T08:39:00.219880,Console,NA,1.1,6.0,7920.0,,,28.0,,0,0,1,2678,2027
Studio_4,MPG_2,MultiPlayerGame_2,multiplayer,abcd4445-414f-435c-be45-6878052e5916,player_29,2025-04-16T14:01:00.219924,2025-04-16T14:15:00.219924,14,logout,2025-04-16T14:01:00.219924,Console,SA,1.2,,,13.0,7.0,,draw,0,1,1,4713,1633
Studio_3,SPG_1,SinglePlayerGame_1,singleplayer,524c7289-23ef-4e58-862a-ba6cd3037671,player_55,2025-04-09T03:01:00.219972,2025-04-09T03:30:00.219972,29,match_start,2025-04-09T03:26:00.219972,Mobile,AF,1.0,33.0,8475.0,,,2.0,,1,0,1,2957,1316
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,2ff31d30-5a19-4c74-8fcc-c082f33c04bf,player_9,2025-04-17T08:01:00.220035,2025-04-17T08:40:00.220035,39,level_complete,2025-04-17T08:05:00.220035,Mobile,SA,1.2,17.0,3203.0,,,21.0,,1,0,1,3810,4208
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,1fac2b89-d969-4cb2-bff9-4155faa128de,player_81,2025-04-28T04:01:00.220080,2025-04-28T05:33:00.220080,92,purchase,2025-04-28T04:50:00.220080,PC,SA,1.0,,,18.0,23.0,,win,1,0,1,2754,1559
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,4a12794f-bb52-4d90-8da0-ef3c3becdc03,player_65,2025-04-17T14:01:00.220125,2025-04-17T16:01:00.220125,120,level_start,2025-04-17T14:21:00.220125,Console,AS,1.1,32.0,7187.0,,,9.0,,0,0,1,2377,4761
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,af36d07b-0c71-43d7-8de8-b49901e2d75a,player_88,2025-04-17T06:01:00.220174,2025-04-17T06:32:00.220174,31,purchase,2025-04-17T06:31:00.220174,Console,AS,1.2,44.0,781.0,,,14.0,,1,1,0,4122,1775
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,ed547fec-f4f5-4a1b-8cad-9f18ddf277ec,player_61,2025-04-11T13:01:00.220214,2025-04-11T14:32:00.220214,91,match_end,2025-04-11T13:18:00.220214,Mobile,SA,1.1,,,4.0,24.0,,draw,0,0,0,2181,4162
Studio_3,MPG_5,MultiPlayerGame_5,multiplayer,92485620-0ab4-4a22-ac61-ccbc95f4fc8e,player_48,2025-04-29T06:01:00.220250,2025-04-29T06:53:00.220250,52,level_start,2025-04-29T06:02:00.220250,PC,AF,1.2,,,19.0,22.0,,loss,1,0,0,1763,4063
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,a1a838aa-254f-4969-a694-65474eb7e4cb,player_35,2025-04-02T15:01:00.220286,2025-04-02T15:50:00.220286,49,logout,2025-04-02T15:15:00.220286,Console,NA,1.2,,,25.0,16.0,,draw,0,0,1,392,2715
Studio_2,MPG_2,MultiPlayerGame_2,multiplayer,0cf2bed5-2762-4dfe-92d4-0fd3a86099b2,player_45,2025-04-07T10:01:00.220323,2025-04-07T10:22:00.220323,21,purchase,2025-04-07T10:15:00.220323,PC,EU,1.2,,,5.0,12.0,,win,1,1,0,2713,2175
Studio_4,MPG_1,MultiPlayerGame_1,multiplayer,999edf74-d25e-43a3-b503-3abdf2a81cdb,player_93,2025-04-05T03:01:00.220385,2025-04-05T04:21:00.220385,80,logout,2025-04-05T03:34:00.220385,Console,AF,1.1,,,9.0,16.0,,draw,1,1,0,2406,1886
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,93a6f2fc-9c7c-4c2f-be25-aff5a00e49ac,player_74,2025-04-26T15:01:00.220520,2025-04-26T16:06:00.220520,65,purchase,2025-04-26T15:05:00.220520,Console,AS,1.0,,,3.0,4.0,,draw,0,0,0,4999,1027
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,19d95a75-9ca0-443e-8ed2-24e895879ffb,player_95,2025-04-26T23:01:00.220619,2025-04-27T00:14:00.220619,73,login,2025-04-26T23:32:00.220619,Console,AF,1.1,10.0,9955.0,,,14.0,,1,0,1,139,1847
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,a89d648c-ae55-48ae-a797-00eae281e38a,player_39,2025-04-05T07:01:00.220724,2025-04-05T08:31:00.220724,90,match_end,2025-04-05T08:19:00.220724,PC,AS,1.1,7.0,5092.0,,,39.0,,1,0,0,3705,290
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,3c4895f1-761f-412b-9a7c-b661d80ecaca,player_93,2025-04-09T01:01:00.220861,2025-04-09T02:02:00.220861,61,purchase,2025-04-09T01:55:00.220861,Mobile,AF,1.2,,,29.0,11.0,,loss,0,0,0,799,2288
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,208ecb39-ea62-4f54-aafd-4325eb2f5b84,player_26,2025-04-03T20:01:00.220950,2025-04-03T22:01:00.220950,120,login,2025-04-03T21:40:00.220950,Mobile,SA,1.1,42.0,4191.0,,,25.0,,0,0,0,519,1121
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,5f159c65-e064-498f-9d44-1fcd084aad70,player_67,2025-04-24T01:01:00.220993,2025-04-24T02:25:00.220993,84,login,2025-04-24T01:54:00.220993,PC,EU,1.0,42.0,3284.0,,,15.0,,1,1,1,2955,4307
Studio_3,MPG_5,MultiPlayerGame_5,multiplayer,bedd8d6f-38ec-4b80-baee-a5bb86370e17,player_92,2025-04-02T17:01:00.221033,2025-04-02T17:34:00.221033,33,level_complete,2025-04-02T17:31:00.221033,PC,AF,1.0,,,19.0,20.0,,win,0,1,0,215,2182
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,416a3a5e-e74c-41b5-a436-9892f3e5b167,player_16,2025-04-20T19:01:00.221107,2025-04-20T19:56:00.221107,55,purchase,2025-04-20T19:51:00.221107,PC,SA,1.0,,,13.0,25.0,,win,0,1,0,2389,3855
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,3d75b591-da91-4b17-a10a-81ed1e62060f,player_39,2025-04-17T12:01:00.221147,2025-04-17T12:14:00.221147,13,level_complete,2025-04-17T12:06:00.221147,PC,NA,1.1,,,26.0,20.0,,win,0,0,1,545,3997
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,37a64efc-d3a7-43c6-bb9a-2e811f03ed48,player_13,2025-04-20T02:01:00.221192,2025-04-20T02:57:00.221192,56,level_start,2025-04-20T02:33:00.221192,Console,AS,1.1,,,14.0,6.0,,win,1,1,1,370,1790
Studio_3,MPG_4,MultiPlayerGame_4,multiplayer,2815af38-efe1-4bbe-a163-f934a7fe9fd8,player_38,2025-04-19T06:01:00.221233,2025-04-19T07:02:00.221233,61,match_end,2025-04-19T06:59:00.221233,Mobile,NA,1.0,,,21.0,25.0,,win,1,1,1,4227,1015
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,52f98bc5-9530-433e-9062-ea55142abdb3,player_74,2025-04-16T06:01:00.221282,2025-04-16T07:47:00.221282,106,login,2025-04-16T06:44:00.221282,PC,SA,1.2,12.0,932.0,,,30.0,,0,1,0,956,3611
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,012a4520-7fa5-4f4b-9d00-371c159589cd,player_60,2025-04-28T03:01:00.221328,2025-04-28T04:53:00.221328,112,level_complete,2025-04-28T04:48:00.221328,Console,AS,1.0,,,22.0,23.0,,loss,1,1,1,4665,4402
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,f756a49a-7760-4a34-81af-f97167db1c7c,player_79,2025-04-12T09:01:00.221364,2025-04-12T10:56:00.221364,115,match_start,2025-04-12T10:56:00.221364,Console,AS,1.0,41.0,9407.0,,,38.0,,0,1,0,2824,2807
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,1d51121b-541f-478f-b9b3-cf68ba2224bd,player_87,2025-04-29T15:01:00.221400,2025-04-29T16:08:00.221400,67,match_end,2025-04-29T15:58:00.221400,Mobile,AS,1.1,2.0,7510.0,,,36.0,,1,0,1,3687,558
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,619721c2-68e0-45cc-8959-85e5da544c13,player_41,2025-04-28T17:01:00.221448,2025-04-28T17:22:00.221448,21,level_start,2025-04-28T17:18:00.221448,Mobile,AS,1.0,,,16.0,20.0,,loss,0,1,1,3159,4899
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,c4aa85b7-ae95-46ab-bf75-b912e167bd8f,player_34,2025-04-30T07:01:00.221496,2025-04-30T07:34:00.221496,33,login,2025-04-30T07:16:00.221496,Mobile,AS,1.1,2.0,7011.0,,,42.0,,0,1,1,4741,3480
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,0a01962f-ba3f-42cb-8869-1e7d342dcb70,player_69,2025-04-02T23:01:00.221534,2025-04-03T00:27:00.221534,86,match_end,2025-04-02T23:27:00.221534,PC,AF,1.0,,,11.0,1.0,,win,0,0,1,3760,2365
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,28a59e03-7754-4fce-b9b1-198fac2e75e8,player_6,2025-04-05T20:01:00.221572,2025-04-05T21:31:00.221572,90,level_start,2025-04-05T20:10:00.221572,Mobile,AF,1.0,,,7.0,6.0,,win,0,1,0,2964,288
Studio_3,MPG_3,MultiPlayerGame_3,multiplayer,6714fb54-ab71-49fa-8c1e-847290ba8cef,player_61,2025-04-25T12:01:00.221614,2025-04-25T12:46:00.221614,45,level_start,2025-04-25T12:02:00.221614,PC,SA,1.0,,,4.0,15.0,,win,1,1,0,3100,2866
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,f91dd56e-7f92-478a-9e98-2e0607e2d2f7,player_59,2025-04-22T10:01:00.221658,2025-04-22T11:07:00.221658,66,match_end,2025-04-22T10:26:00.221658,Mobile,NA,1.2,4.0,8381.0,,,34.0,,1,0,0,4294,2674
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,03fc73c3-27b3-4efc-8b18-51a04eebaa9c,player_33,2025-04-05T02:01:00.221706,2025-04-05T03:29:00.221706,88,logout,2025-04-05T02:27:00.221706,Mobile,EU,1.0,40.0,5533.0,,,36.0,,0,1,0,2002,4438
Studio_4,MPG_3,MultiPlayerGame_3,multiplayer,55cc8755-0914-4a23-8e79-103f4a2ccae3,player_94,2025-04-17T13:01:00.221745,2025-04-17T13:13:00.221745,12,match_start,2025-04-17T13:08:00.221745,Console,SA,1.0,,,25.0,16.0,,draw,1,0,0,518,3660
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,72bbab2e-e41b-41a7-a2d6-3ee5c31e6c7d,player_4,2025-04-29T11:01:00.221784,2025-04-29T11:49:00.221784,48,logout,2025-04-29T11:30:00.221784,PC,EU,1.2,,,21.0,25.0,,win,1,1,0,4732,2013
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,8ecefb9f-f830-4e85-8243-6861f3bd4244,player_36,2025-04-17T10:01:00.221835,2025-04-17T10:19:00.221835,18,match_end,2025-04-17T10:05:00.221835,Mobile,SA,1.0,4.0,1500.0,,,15.0,,1,0,1,3470,2702
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,9776188e-a907-48ef-96ed-f6045aee1b1c,player_65,2025-04-25T21:01:00.221891,2025-04-25T22:09:00.221891,68,level_complete,2025-04-25T21:22:00.221891,Console,SA,1.1,,,3.0,28.0,,loss,0,0,1,4884,1331
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,47d218f0-2961-4606-abdf-960c4e325580,player_50,2025-04-29T06:01:00.222021,2025-04-29T07:41:00.222021,100,level_start,2025-04-29T07:35:00.222021,Mobile,NA,1.1,,,15.0,18.0,,win,1,0,1,4217,1401
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,e080a82e-05a3-4b22-b342-170bedc2c6d5,player_48,2025-04-13T01:01:00.222170,2025-04-13T02:05:00.222170,64,match_end,2025-04-13T01:01:00.222170,Console,NA,1.0,48.0,6047.0,,,29.0,,0,1,1,1179,511
